locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNJFBCIG_00401	CDS	747	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
KNJFBCIG_00402	CDS	702	recO		COG1381	DNA repair protein RecO
KNJFBCIG_00403	CDS	918	era		COG1159	GTPase Era
KNJFBCIG_00404	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
KNJFBCIG_00405	CDS	378				hypothetical protein
KNJFBCIG_00406	CDS	855	lepB	3.4.21.89	COG0681	Signal peptidase I
KNJFBCIG_00407	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
KNJFBCIG_00408	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
KNJFBCIG_00409	CDS	456	rseC		COG3086	Protein RseC
KNJFBCIG_00410	CDS	951	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
KNJFBCIG_00411	CDS	585	mucA		COG3073	Sigma factor AlgU negative regulatory protein
KNJFBCIG_00412	CDS	582	algU_1		COG1595	RNA polymerase sigma-H factor
KNJFBCIG_00413	CDS	1617	nadB	1.4.3.16	COG0029	L-aspartate oxidase
KNJFBCIG_00414	CDS	453				hypothetical protein
KNJFBCIG_00415	CDS	255	sdhE		COG2938	FAD assembly factor SdhE
KNJFBCIG_00416	CDS	945	ygfZ		COG0354	tRNA-modifying protein YgfZ
KNJFBCIG_00417	CDS	837				hypothetical protein
KNJFBCIG_00418	CDS	1383	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
KNJFBCIG_00419	CDS	672	tctD		COG0745	Transcriptional regulatory protein tctD
KNJFBCIG_00420	CDS	1284	nicP_2			Porin-like protein NicP
KNJFBCIG_00421	CDS	984				hypothetical protein
KNJFBCIG_00422	CDS	471				hypothetical protein
KNJFBCIG_00423	CDS	1518				hypothetical protein
KNJFBCIG_00424	CDS	1038				hypothetical protein
KNJFBCIG_00425	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
KNJFBCIG_00426	CDS	822	vanW		COG2720	Vancomycin B-type resistance protein VanW
KNJFBCIG_00427	CDS	882	btr_1		COG0614	HTH-type transcriptional activator Btr
KNJFBCIG_00428	CDS	1509	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
KNJFBCIG_00429	CDS	1164	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
KNJFBCIG_00430	CDS	819	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
KNJFBCIG_00431	CDS	1104	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
KNJFBCIG_00432	CDS	897		1.1.1.387	COG2084	NAD-dependent L-serine dehydrogenase
KNJFBCIG_00433	CDS	645				hypothetical protein
KNJFBCIG_00434	CDS	642				hypothetical protein
KNJFBCIG_00435	CDS	1977	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
KNJFBCIG_00436	CDS	915	hdfR_1			HTH-type transcriptional regulator HdfR
KNJFBCIG_00437	CDS	189				hypothetical protein
KNJFBCIG_00438	CDS	246				hypothetical protein
KNJFBCIG_00439	CDS	450				hypothetical protein
KNJFBCIG_00440	CDS	168				hypothetical protein
KNJFBCIG_00441	CDS	1077				hypothetical protein
KNJFBCIG_00442	CDS	816				hypothetical protein
KNJFBCIG_00443	CDS	213				hypothetical protein
KNJFBCIG_00444	CDS	693	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KNJFBCIG_00445	CDS	1044				hypothetical protein
KNJFBCIG_00446	CDS	738				hypothetical protein
KNJFBCIG_00447	CDS	903	rhlA_1	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
KNJFBCIG_00448	tRNA	74				tRNA-Gly(ccc)
KNJFBCIG_00449	CDS	348				hypothetical protein
KNJFBCIG_00450	CDS	267				hypothetical protein
KNJFBCIG_00451	CDS	804	dpnM	2.1.1.72		Modification methylase DpnIIA
KNJFBCIG_00452	CDS	261				hypothetical protein
KNJFBCIG_00453	CDS	369				hypothetical protein
KNJFBCIG_00454	CDS	630				hypothetical protein
KNJFBCIG_00455	CDS	186				hypothetical protein
KNJFBCIG_00456	CDS	1053				hypothetical protein
KNJFBCIG_00457	CDS	207				hypothetical protein
KNJFBCIG_00458	CDS	840				hypothetical protein
KNJFBCIG_00459	CDS	2691				hypothetical protein
KNJFBCIG_00460	CDS	297				hypothetical protein
KNJFBCIG_00461	CDS	510				hypothetical protein
KNJFBCIG_00462	CDS	1161	gpFI_1			Putative prophage major tail sheath protein
KNJFBCIG_00463	CDS	465				hypothetical protein
KNJFBCIG_00464	CDS	1710				hypothetical protein
KNJFBCIG_00465	CDS	531				hypothetical protein
KNJFBCIG_00466	CDS	885				hypothetical protein
KNJFBCIG_00467	CDS	327				hypothetical protein
KNJFBCIG_00468	CDS	222				hypothetical protein
KNJFBCIG_00469	CDS	558				hypothetical protein
KNJFBCIG_00470	CDS	537				hypothetical protein
KNJFBCIG_00471	CDS	669				hypothetical protein
KNJFBCIG_00472	CDS	315				hypothetical protein
KNJFBCIG_00473	CDS	186				hypothetical protein
KNJFBCIG_00474	CDS	1038				hypothetical protein
KNJFBCIG_00475	CDS	351				hypothetical protein
KNJFBCIG_00476	CDS	1221				hypothetical protein
KNJFBCIG_00477	CDS	1473				hypothetical protein
KNJFBCIG_00478	CDS	216				hypothetical protein
KNJFBCIG_00479	CDS	1887				hypothetical protein
KNJFBCIG_00480	CDS	525				hypothetical protein
KNJFBCIG_00481	CDS	363				hypothetical protein
KNJFBCIG_00482	CDS	372				hypothetical protein
KNJFBCIG_00483	CDS	2214				hypothetical protein
KNJFBCIG_00484	CDS	210	ybiI_1		COG1734	putative protein YbiI
KNJFBCIG_00485	CDS	555				hypothetical protein
KNJFBCIG_00486	CDS	270	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
KNJFBCIG_00487	CDS	192				hypothetical protein
KNJFBCIG_00488	CDS	312				hypothetical protein
KNJFBCIG_00489	CDS	294				hypothetical protein
KNJFBCIG_00490	CDS	321				hypothetical protein
KNJFBCIG_00491	CDS	318				hypothetical protein
KNJFBCIG_00492	CDS	627				hypothetical protein
KNJFBCIG_00493	CDS	240				hypothetical protein
KNJFBCIG_00494	CDS	546				hypothetical protein
KNJFBCIG_00495	CDS	483				hypothetical protein
KNJFBCIG_00496	CDS	1836				hypothetical protein
KNJFBCIG_00497	CDS	1227				hypothetical protein
KNJFBCIG_00498	CDS	1203				hypothetical protein
KNJFBCIG_00499	CDS	1854				hypothetical protein
KNJFBCIG_00500	CDS	627				hypothetical protein
KNJFBCIG_00501	CDS	300				hypothetical protein
KNJFBCIG_00502	CDS	1836				hypothetical protein
KNJFBCIG_00503	CDS	921				hypothetical protein
KNJFBCIG_00504	CDS	801				hypothetical protein
KNJFBCIG_00505	CDS	366				hypothetical protein
KNJFBCIG_00506	CDS	1524				hypothetical protein
KNJFBCIG_00507	CDS	354				hypothetical protein
KNJFBCIG_00508	CDS	1407				hypothetical protein
KNJFBCIG_00509	CDS	945				hypothetical protein
KNJFBCIG_00510	CDS	438				hypothetical protein
KNJFBCIG_00511	CDS	678				hypothetical protein
KNJFBCIG_00512	CDS	825				hypothetical protein
KNJFBCIG_00513	CDS	2247				hypothetical protein
KNJFBCIG_00514	CDS	1161				hypothetical protein
KNJFBCIG_00515	CDS	495				hypothetical protein
KNJFBCIG_00516	CDS	744				hypothetical protein
KNJFBCIG_00517	CDS	2889				hypothetical protein
KNJFBCIG_00518	CDS	435				hypothetical protein
KNJFBCIG_00519	CDS	1434				hypothetical protein
KNJFBCIG_00520	CDS	915				hypothetical protein
KNJFBCIG_00521	CDS	693				hypothetical protein
KNJFBCIG_00522	CDS	411				hypothetical protein
KNJFBCIG_00523	CDS	369				hypothetical protein
KNJFBCIG_00524	CDS	240				hypothetical protein
KNJFBCIG_00525	CDS	366				hypothetical protein
KNJFBCIG_00526	CDS	201				hypothetical protein
KNJFBCIG_00527	CDS	1620				hypothetical protein
KNJFBCIG_00528	CDS	1479				hypothetical protein
KNJFBCIG_00529	CDS	2661				hypothetical protein
KNJFBCIG_00530	CDS	966				hypothetical protein
KNJFBCIG_00531	CDS	2073				hypothetical protein
KNJFBCIG_00532	tRNA	96				tRNA-Ser(cga)
KNJFBCIG_00533	CDS	750				hypothetical protein
KNJFBCIG_00534	CDS	2157				hypothetical protein
KNJFBCIG_00535	CDS	534				hypothetical protein
KNJFBCIG_00536	CDS	618				hypothetical protein
KNJFBCIG_00537	CDS	720				hypothetical protein
KNJFBCIG_00538	CDS	648				hypothetical protein
KNJFBCIG_00539	CDS	570				hypothetical protein
KNJFBCIG_00540	CDS	2274				hypothetical protein
KNJFBCIG_00541	CDS	306				hypothetical protein
KNJFBCIG_00542	CDS	1110				hypothetical protein
KNJFBCIG_00543	CDS	651				hypothetical protein
KNJFBCIG_00544	CDS	366				hypothetical protein
KNJFBCIG_00545	CDS	612				hypothetical protein
KNJFBCIG_00546	CDS	540				hypothetical protein
KNJFBCIG_00547	CDS	366				hypothetical protein
KNJFBCIG_00548	CDS	798				hypothetical protein
KNJFBCIG_00549	CDS	717				hypothetical protein
KNJFBCIG_00550	CDS	393				hypothetical protein
KNJFBCIG_00551	CDS	237				hypothetical protein
KNJFBCIG_00552	CDS	735				hypothetical protein
KNJFBCIG_00553	CDS	2016	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
KNJFBCIG_00554	CDS	384				Single-stranded DNA-binding protein
KNJFBCIG_00555	CDS	549				hypothetical protein
KNJFBCIG_00556	CDS	789				hypothetical protein
KNJFBCIG_00557	CDS	753				hypothetical protein
KNJFBCIG_00558	CDS	1194				hypothetical protein
KNJFBCIG_00559	CDS	561				hypothetical protein
KNJFBCIG_00560	CDS	1644				hypothetical protein
KNJFBCIG_00561	CDS	258				hypothetical protein
KNJFBCIG_00562	CDS	867			COG1192	putative protein
KNJFBCIG_00563	CDS	219				hypothetical protein
KNJFBCIG_00564	CDS	759				hypothetical protein
KNJFBCIG_00565	CDS	909	hcaR_2			Hca operon transcriptional activator HcaR
KNJFBCIG_00566	CDS	153				hypothetical protein
KNJFBCIG_00567	CDS	177				hypothetical protein
KNJFBCIG_00568	CDS	378				hypothetical protein
KNJFBCIG_00569	CDS	570				hypothetical protein
KNJFBCIG_00570	CDS	2850	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
KNJFBCIG_00571	CDS	1431	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
KNJFBCIG_00572	CDS	1830	ftsH4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
KNJFBCIG_00573	CDS	459	hspA		COG0071	Spore protein SP21
KNJFBCIG_00574	CDS	909				hypothetical protein
KNJFBCIG_00575	CDS	888				hypothetical protein
KNJFBCIG_00576	CDS	612				hypothetical protein
KNJFBCIG_00577	CDS	1146				hypothetical protein
KNJFBCIG_00578	CDS	441	trxC	1.8.1.8	COG0526	Thioredoxin 2
KNJFBCIG_00579	CDS	1716	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
KNJFBCIG_00580	CDS	432				hypothetical protein
KNJFBCIG_00581	CDS	966	htpX_2	3.4.24.-	COG0501	Protease HtpX 
KNJFBCIG_00582	CDS	1152				hypothetical protein
KNJFBCIG_00583	CDS	909	hcaR_3			Hca operon transcriptional activator HcaR
KNJFBCIG_00584	CDS	348				hypothetical protein
KNJFBCIG_00585	CDS	984	xerC_1			Tyrosine recombinase XerC
KNJFBCIG_00586	CDS	1293				hypothetical protein
KNJFBCIG_00587	CDS	111				hypothetical protein
KNJFBCIG_00588	CDS	1263				hypothetical protein
KNJFBCIG_00589	CDS	351				hypothetical protein
KNJFBCIG_00590	CDS	423				hypothetical protein
KNJFBCIG_00591	CDS	564				hypothetical protein
KNJFBCIG_00592	CDS	219				hypothetical protein
KNJFBCIG_00593	CDS	252				hypothetical protein
KNJFBCIG_00594	CDS	93				hypothetical protein
KNJFBCIG_00595	CDS	435				hypothetical protein
KNJFBCIG_00596	CDS	174				hypothetical protein
KNJFBCIG_00597	CDS	216				hypothetical protein
KNJFBCIG_00598	CDS	699				hypothetical protein
KNJFBCIG_00599	CDS	1761				hypothetical protein
KNJFBCIG_00600	CDS	1848				hypothetical protein
KNJFBCIG_00601	CDS	735				hypothetical protein
KNJFBCIG_00602	CDS	1071				hypothetical protein
KNJFBCIG_00603	CDS	873	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
KNJFBCIG_00604	CDS	540				hypothetical protein
KNJFBCIG_00605	CDS	1410	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
KNJFBCIG_00606	CDS	417				hypothetical protein
KNJFBCIG_00607	CDS	2187	cntO_1			Metal-pseudopaline receptor CntO
KNJFBCIG_00608	CDS	1479				hypothetical protein
KNJFBCIG_00609	CDS	621	rutR_1		COG1309	HTH-type transcriptional regulator RutR
KNJFBCIG_00610	CDS	1272	codA	3.5.4.1	COG0402	Cytosine deaminase
KNJFBCIG_00611	CDS	1251	codB		COG1457	Cytosine permease
KNJFBCIG_00612	CDS	1275	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
KNJFBCIG_00613	CDS	1368	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
KNJFBCIG_00614	CDS	1440	dht	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
KNJFBCIG_00615	CDS	1491	pucI_1		COG1953	putative allantoin permease
KNJFBCIG_00616	CDS	1284	hyuC	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
KNJFBCIG_00617	CDS	1224	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
KNJFBCIG_00618	CDS	1182	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KNJFBCIG_00619	CDS	909	gcvA_2			Glycine cleavage system transcriptional activator
KNJFBCIG_00620	CDS	405				hypothetical protein
KNJFBCIG_00621	CDS	1623	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
KNJFBCIG_00622	CDS	1332				hypothetical protein
KNJFBCIG_00623	CDS	792				hypothetical protein
KNJFBCIG_00624	CDS	732				hypothetical protein
KNJFBCIG_00625	CDS	2202	yccS		COG1289	Inner membrane protein YccS
KNJFBCIG_00626	CDS	1377	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
KNJFBCIG_00627	CDS	210	cspA_1		COG1278	Major cold shock protein CspA
KNJFBCIG_00628	CDS	525				hypothetical protein
KNJFBCIG_00629	CDS	1434	hsrA			putative transport protein HsrA
KNJFBCIG_00630	CDS	2796	clpC_2		COG0542	Negative regulator of genetic competence ClpC/MecB
KNJFBCIG_00631	CDS	579				hypothetical protein
KNJFBCIG_00632	CDS	888	yihG_1	2.3.-.-	COG0204	putative acyltransferase YihG
KNJFBCIG_00633	CDS	510				hypothetical protein
KNJFBCIG_00634	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
KNJFBCIG_00635	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
KNJFBCIG_00636	CDS	1359	creD		COG4452	Inner membrane protein CreD
KNJFBCIG_00637	CDS	303				hypothetical protein
KNJFBCIG_00638	CDS	186				hypothetical protein
KNJFBCIG_00639	CDS	621	yibF		COG0625	putative GST-like protein YibF
KNJFBCIG_00640	CDS	951	vgb	4.2.99.-		Virginiamycin B lyase
KNJFBCIG_00641	CDS	858				hypothetical protein
KNJFBCIG_00642	CDS	2394	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
KNJFBCIG_00643	CDS	972	fecR_1		COG3712	Protein FecR
KNJFBCIG_00644	CDS	519	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
KNJFBCIG_00645	CDS	750				hypothetical protein
KNJFBCIG_00646	CDS	402				hypothetical protein
KNJFBCIG_00647	CDS	570	yxaF_1			putative HTH-type transcriptional regulator YxaF
KNJFBCIG_00648	CDS	1728	pucI_2		COG1953	putative allantoin permease
KNJFBCIG_00649	CDS	927	pcpR_1			PCP degradation transcriptional activation protein
KNJFBCIG_00650	CDS	477				hypothetical protein
KNJFBCIG_00651	CDS	939	yhaJ_2			HTH-type transcriptional regulator YhaJ
KNJFBCIG_00652	CDS	798	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
KNJFBCIG_00653	CDS	444				hypothetical protein
KNJFBCIG_00654	CDS	2178	glcB	2.3.3.9	COG2225	Malate synthase G
KNJFBCIG_00655	CDS	444				hypothetical protein
KNJFBCIG_00656	CDS	516				hypothetical protein
KNJFBCIG_00657	CDS	93				hypothetical protein
KNJFBCIG_00658	CDS	897	rarD_1		COG2962	Protein RarD
KNJFBCIG_00659	CDS	975	rdoA	2.7.11.1	COG2334	Serine/threonine protein kinase RdoA
KNJFBCIG_00660	CDS	759	modE		COG2005	DNA-binding transcriptional dual regulator ModE
KNJFBCIG_00661	CDS	321				hypothetical protein
KNJFBCIG_00662	CDS	726				hypothetical protein
KNJFBCIG_00663	CDS	294				hypothetical protein
KNJFBCIG_00664	CDS	918	oxyR_1			Hydrogen peroxide-inducible genes activator
KNJFBCIG_00665	CDS	759	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
KNJFBCIG_00666	CDS	249	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KNJFBCIG_00667	CDS	1377	accC_1	6.3.4.14	COG0439	Biotin carboxylase
KNJFBCIG_00668	CDS	879	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
KNJFBCIG_00669	CDS	978	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
KNJFBCIG_00670	CDS	210				hypothetical protein
KNJFBCIG_00671	CDS	1059	bioB	2.8.1.6	COG0502	Biotin synthase
KNJFBCIG_00672	CDS	1206	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
KNJFBCIG_00673	CDS	723	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
KNJFBCIG_00674	CDS	825	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
KNJFBCIG_00675	CDS	687	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
KNJFBCIG_00676	CDS	231				hypothetical protein
KNJFBCIG_00677	CDS	1806	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KNJFBCIG_00678	CDS	1797	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KNJFBCIG_00679	CDS	1779	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KNJFBCIG_00680	CDS	1482	nirS_1	1.7.2.1	COG2010	Nitrite reductase
KNJFBCIG_00681	CDS	843	cysG_1		COG0007	Siroheme synthase
KNJFBCIG_00682	CDS	1164	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
KNJFBCIG_00683	CDS	516				hypothetical protein
KNJFBCIG_00684	CDS	444				hypothetical protein
KNJFBCIG_00685	CDS	525				hypothetical protein
KNJFBCIG_00686	CDS	453				hypothetical protein
KNJFBCIG_00687	CDS	1179				hypothetical protein
KNJFBCIG_00688	CDS	360				hypothetical protein
KNJFBCIG_00689	CDS	315	nirM		COG4654	Cytochrome c-551
KNJFBCIG_00690	CDS	1707	nirS_2	1.7.2.1	COG2010	Nitrite reductase
KNJFBCIG_00691	CDS	783	nirQ		COG0714	Denitrification regulatory protein NirQ
KNJFBCIG_00692	CDS	570	qoxC	1.10.3.-		Quinol oxidase subunit 3
KNJFBCIG_00693	CDS	258				hypothetical protein
KNJFBCIG_00694	CDS	441	norC		COG2010	Nitric oxide reductase subunit C
KNJFBCIG_00695	CDS	1398	norB	1.7.2.5	COG3256	Nitric oxide reductase subunit B
KNJFBCIG_00696	CDS	1839				hypothetical protein
KNJFBCIG_00697	CDS	195				hypothetical protein
KNJFBCIG_00698	CDS	684	glxR_1		COG0664	CRP-like cAMP-activated global transcriptional regulator
KNJFBCIG_00699	CDS	879	cynR_1			HTH-type transcriptional regulator CynR
KNJFBCIG_00700	CDS	702	yiiM_1		COG2258	Protein YiiM
KNJFBCIG_00701	CDS	237				hypothetical protein
KNJFBCIG_00702	CDS	1182	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
KNJFBCIG_00703	CDS	717				hypothetical protein
KNJFBCIG_00704	CDS	264				hypothetical protein
KNJFBCIG_00705	CDS	1491	malT_1			HTH-type transcriptional regulator MalT
KNJFBCIG_00706	CDS	267				hypothetical protein
KNJFBCIG_00707	CDS	1290	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
KNJFBCIG_00708	CDS	555				hypothetical protein
KNJFBCIG_00709	CDS	1026				hypothetical protein
KNJFBCIG_00710	CDS	609	lemA_2		COG1704	Protein LemA
KNJFBCIG_00711	CDS	582	dsbB_1			Disulfide bond formation protein B
KNJFBCIG_00712	CDS	831				hypothetical protein
KNJFBCIG_00713	CDS	387				hypothetical protein
KNJFBCIG_00714	CDS	459				hypothetical protein
KNJFBCIG_00715	CDS	420	yqjC			Protein YqjC
KNJFBCIG_00716	CDS	969				hypothetical protein
KNJFBCIG_00717	CDS	744	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KNJFBCIG_00718	CDS	1305		1.14.13.239		Carnitine monooxygenase reductase subunit
KNJFBCIG_00719	CDS	1191	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
KNJFBCIG_00720	CDS	1002	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
KNJFBCIG_00721	CDS	1998	tktA	2.2.1.1	COG0021	Transketolase 1
KNJFBCIG_00722	CDS	1065				hypothetical protein
KNJFBCIG_00723	CDS	798	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
KNJFBCIG_00724	CDS	1062	epd_1	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
KNJFBCIG_00725	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
KNJFBCIG_00726	CDS	201				hypothetical protein
KNJFBCIG_00727	CDS	342				hypothetical protein
KNJFBCIG_00728	CDS	1065	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
KNJFBCIG_00729	CDS	483				hypothetical protein
KNJFBCIG_00730	CDS	426				hypothetical protein
KNJFBCIG_00731	CDS	768		2.1.1.-	COG0500	putative methyltransferase
KNJFBCIG_00732	CDS	1179			COG2081	putative protein
KNJFBCIG_00733	CDS	489	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
KNJFBCIG_00734	CDS	696	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
KNJFBCIG_00735	CDS	354	yhaI		COG3152	Inner membrane protein YhaI
KNJFBCIG_00736	CDS	912	mtrA_1			HTH-type transcriptional regulator MtrA
KNJFBCIG_00737	CDS	339				hypothetical protein
KNJFBCIG_00738	CDS	516				hypothetical protein
KNJFBCIG_00739	CDS	159				hypothetical protein
KNJFBCIG_00740	CDS	459				hypothetical protein
KNJFBCIG_00741	CDS	471				hypothetical protein
KNJFBCIG_00742	CDS	348				hypothetical protein
KNJFBCIG_00743	CDS	615				hypothetical protein
KNJFBCIG_00744	CDS	2727	impA	3.4.24.-		Immunomodulating metalloprotease
KNJFBCIG_00745	CDS	318				hypothetical protein
KNJFBCIG_00746	CDS	1806				hypothetical protein
KNJFBCIG_00747	CDS	963				hypothetical protein
KNJFBCIG_00748	CDS	873	gph_1	3.1.3.18		Phosphoglycolate phosphatase
KNJFBCIG_00749	CDS	816				hypothetical protein
KNJFBCIG_00750	CDS	315				hypothetical protein
KNJFBCIG_00751	CDS	2148				hypothetical protein
KNJFBCIG_00752	CDS	405	pctB		COG0840	Methyl-accepting chemotaxis protein PctB
KNJFBCIG_00753	CDS	1116	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
KNJFBCIG_00754	CDS	762				hypothetical protein
KNJFBCIG_00755	CDS	1002				hypothetical protein
KNJFBCIG_00756	CDS	213				hypothetical protein
KNJFBCIG_00757	CDS	852	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
KNJFBCIG_00758	CDS	375				hypothetical protein
KNJFBCIG_00759	CDS	1443	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
KNJFBCIG_00760	CDS	738				hypothetical protein
KNJFBCIG_00761	CDS	750				hypothetical protein
KNJFBCIG_00762	CDS	981				hypothetical protein
KNJFBCIG_00763	CDS	1572				hypothetical protein
KNJFBCIG_00764	CDS	1284				hypothetical protein
KNJFBCIG_00765	CDS	1008				hypothetical protein
KNJFBCIG_00766	CDS	1332				hypothetical protein
KNJFBCIG_00767	CDS	360				hypothetical protein
KNJFBCIG_00768	CDS	423				hypothetical protein
KNJFBCIG_00769	CDS	378				hypothetical protein
KNJFBCIG_00770	CDS	807				hypothetical protein
KNJFBCIG_00771	CDS	915	uspE_1		COG0589	Universal stress protein E
KNJFBCIG_00772	CDS	1452	pykA	2.7.1.40	COG0469	Pyruvate kinase II
KNJFBCIG_00773	CDS	774	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KNJFBCIG_00774	CDS	927	ndoR	1.18.1.7		Naphthalene 1,2-dioxygenase system ferredoxin--NAD(P)(+), reductase component
KNJFBCIG_00775	CDS	1128				hypothetical protein
KNJFBCIG_00776	CDS	1524	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
KNJFBCIG_00777	CDS	1320	mntH_1			Divalent metal cation transporter MntH
KNJFBCIG_00778	CDS	309				hypothetical protein
KNJFBCIG_00779	CDS	582	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
KNJFBCIG_00780	CDS	612				hypothetical protein
KNJFBCIG_00781	CDS	1281				hypothetical protein
KNJFBCIG_00782	CDS	1158	ywiE_1	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
