locus_tag	ftype	length_bp	gene	EC_number	COG	product
FEOJADHP_00398	CDS	714	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
FEOJADHP_00399	CDS	1194	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
FEOJADHP_00400	CDS	1482				hypothetical protein
FEOJADHP_00401	CDS	1278				hypothetical protein
FEOJADHP_00402	CDS	489				hypothetical protein
FEOJADHP_00403	CDS	1437	ompP1		COG2067	Outer membrane protein P1
FEOJADHP_00404	CDS	1338	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
FEOJADHP_00405	CDS	1038	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
FEOJADHP_00406	CDS	378				hypothetical protein
FEOJADHP_00407	CDS	1026	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
FEOJADHP_00408	CDS	813				hypothetical protein
FEOJADHP_00409	CDS	1215	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
FEOJADHP_00410	CDS	1146				hypothetical protein
FEOJADHP_00411	tRNA	74				tRNA-Arg(acg)
FEOJADHP_00412	CDS	1596	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
FEOJADHP_00413	CDS	555	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
FEOJADHP_00414	CDS	1857				hypothetical protein
FEOJADHP_00415	CDS	489				hypothetical protein
FEOJADHP_00416	CDS	327				hypothetical protein
FEOJADHP_00417	CDS	2454				hypothetical protein
FEOJADHP_00418	CDS	342				hypothetical protein
FEOJADHP_00419	CDS	489				hypothetical protein
FEOJADHP_00420	CDS	306				hypothetical protein
FEOJADHP_00421	CDS	618	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
FEOJADHP_00422	CDS	2028				hypothetical protein
FEOJADHP_00423	CDS	225				hypothetical protein
FEOJADHP_00424	CDS	969	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
FEOJADHP_00425	CDS	312	rplU		COG0261	50S ribosomal protein L21
FEOJADHP_00426	CDS	258	rpmA		COG0211	50S ribosomal protein L27
FEOJADHP_00427	CDS	1221	obg	3.6.5.-		GTPase Obg
FEOJADHP_00428	CDS	1119	proB	2.7.2.11		Glutamate 5-kinase
FEOJADHP_00429	CDS	465				hypothetical protein
FEOJADHP_00430	CDS	276	rpsT		COG0268	30S ribosomal protein S20
FEOJADHP_00431	CDS	1497	murJ_1		COG0728	putative lipid II flippase MurJ
FEOJADHP_00432	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
FEOJADHP_00433	CDS	2832	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
FEOJADHP_00434	CDS	510	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
FEOJADHP_00435	CDS	441	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
FEOJADHP_00436	CDS	945	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
FEOJADHP_00437	CDS	426				hypothetical protein
FEOJADHP_00438	CDS	348				hypothetical protein
FEOJADHP_00439	CDS	3492	pilY1			Type IV pilus biogenesis factor PilY1
FEOJADHP_00440	CDS	588				hypothetical protein
FEOJADHP_00441	CDS	825				hypothetical protein
FEOJADHP_00442	CDS	558				hypothetical protein
FEOJADHP_00443	CDS	507				hypothetical protein
FEOJADHP_00444	CDS	510				hypothetical protein
FEOJADHP_00445	CDS	1095	thiO	1.4.3.19		Glycine oxidase
FEOJADHP_00446	CDS	1338	zraR_1		COG2204	Transcriptional regulatory protein ZraR
FEOJADHP_00447	CDS	1593	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
FEOJADHP_00448	CDS	246				hypothetical protein
FEOJADHP_00449	CDS	1026	bamD			Outer membrane protein assembly factor BamD
FEOJADHP_00450	CDS	963	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FEOJADHP_00451	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
FEOJADHP_00452	CDS	2565	clpB_1		COG0542	Chaperone protein ClpB
FEOJADHP_00453	tRNA	76				tRNA-Asn(gtt)
FEOJADHP_00454	tRNA	77				tRNA-Pro(tgg)
FEOJADHP_00455	tRNA	76				tRNA-Lys(ttt)
FEOJADHP_00456	CDS	1302	xerC_1			Tyrosine recombinase XerC
FEOJADHP_00457	CDS	1923				hypothetical protein
FEOJADHP_00458	CDS	783				IS256 family transposase ISRso7
FEOJADHP_00459	CDS	240				hypothetical protein
FEOJADHP_00460	CDS	918				hypothetical protein
FEOJADHP_00461	CDS	360				hypothetical protein
FEOJADHP_00462	CDS	273				hypothetical protein
FEOJADHP_00463	CDS	117				hypothetical protein
FEOJADHP_00464	CDS	1536				hypothetical protein
FEOJADHP_00465	CDS	348				hypothetical protein
FEOJADHP_00466	CDS	1383				hypothetical protein
FEOJADHP_00467	CDS	939				hypothetical protein
FEOJADHP_00468	CDS	2103				hypothetical protein
FEOJADHP_00469	CDS	1254				hypothetical protein
FEOJADHP_00470	CDS	672				hypothetical protein
FEOJADHP_00471	CDS	285				hypothetical protein
FEOJADHP_00472	CDS	2943				hypothetical protein
FEOJADHP_00473	CDS	444				hypothetical protein
FEOJADHP_00474	CDS	1506				hypothetical protein
FEOJADHP_00475	CDS	885				hypothetical protein
FEOJADHP_00476	CDS	660				hypothetical protein
FEOJADHP_00477	CDS	387				hypothetical protein
FEOJADHP_00478	CDS	357				hypothetical protein
FEOJADHP_00479	CDS	150				hypothetical protein
FEOJADHP_00480	CDS	339				hypothetical protein
FEOJADHP_00481	CDS	300				hypothetical protein
FEOJADHP_00482	CDS	1110				hypothetical protein
FEOJADHP_00483	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
FEOJADHP_00484	CDS	432				hypothetical protein
FEOJADHP_00485	CDS	747				hypothetical protein
FEOJADHP_00486	CDS	2232				hypothetical protein
FEOJADHP_00487	CDS	270				hypothetical protein
FEOJADHP_00488	CDS	501				hypothetical protein
FEOJADHP_00489	CDS	582				hypothetical protein
FEOJADHP_00490	CDS	756				hypothetical protein
FEOJADHP_00491	CDS	693				hypothetical protein
FEOJADHP_00492	CDS	1335				hypothetical protein
FEOJADHP_00493	CDS	744				hypothetical protein
FEOJADHP_00494	CDS	1191				hypothetical protein
FEOJADHP_00495	CDS	228				IS3 family transposase ISPst4
FEOJADHP_00496	CDS	1107				hypothetical protein
FEOJADHP_00497	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
FEOJADHP_00498	CDS	1107	aguA	3.5.3.12	COG2957	Agmatine deiminase
FEOJADHP_00499	CDS	1383	nicP_1			Porin-like protein NicP
FEOJADHP_00500	CDS	972				hypothetical protein
FEOJADHP_00501	CDS	963				hypothetical protein
FEOJADHP_00502	CDS	957	gpuA	3.5.3.17	COG0010	Guanidinopropionase
FEOJADHP_00503	CDS	1386	putP_1			Sodium/proline symporter
FEOJADHP_00504	CDS	1179				hypothetical protein
FEOJADHP_00505	CDS	2283				hypothetical protein
FEOJADHP_00506	CDS	183				hypothetical protein
FEOJADHP_00507	CDS	999	sbp_1		COG1613	Sulfate-binding protein
FEOJADHP_00508	CDS	819	cysT		COG0555	Sulfate transport system permease protein CysT
FEOJADHP_00509	CDS	870	cysW		COG4208	Sulfate transport system permease protein CysW
FEOJADHP_00510	CDS	990	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FEOJADHP_00511	CDS	699				hypothetical protein
FEOJADHP_00512	CDS	753				hypothetical protein
FEOJADHP_00513	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
FEOJADHP_00514	CDS	516				hypothetical protein
FEOJADHP_00515	CDS	687	crp_1		COG0664	CRP-like cAMP-activated global transcriptional regulator
FEOJADHP_00516	CDS	771				hypothetical protein
FEOJADHP_00517	CDS	1215	yycB_1		COG2807	putative transporter YycB
FEOJADHP_00518	CDS	933	pcpR_2			PCP degradation transcriptional activation protein
FEOJADHP_00519	CDS	285				hypothetical protein
FEOJADHP_00520	CDS	408				hypothetical protein
FEOJADHP_00521	CDS	438				hypothetical protein
FEOJADHP_00522	CDS	1422	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
FEOJADHP_00523	CDS	1200				hypothetical protein
FEOJADHP_00524	CDS	1281	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
FEOJADHP_00525	CDS	1452	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
FEOJADHP_00526	tRNA	77				tRNA-Arg(ccg)
FEOJADHP_00527	CDS	990	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
FEOJADHP_00528	CDS	897	dmlR_1			HTH-type transcriptional regulator DmlR
FEOJADHP_00529	CDS	198				hypothetical protein
FEOJADHP_00530	CDS	303				hypothetical protein
FEOJADHP_00531	CDS	540	rhaS_2			HTH-type transcriptional activator RhaS
FEOJADHP_00532	CDS	633				hypothetical protein
FEOJADHP_00533	CDS	282				hypothetical protein
FEOJADHP_00534	CDS	399				hypothetical protein
FEOJADHP_00535	CDS	1110	frmA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
FEOJADHP_00536	CDS	120				hypothetical protein
FEOJADHP_00537	CDS	99				hypothetical protein
FEOJADHP_00538	CDS	780		1.-.-.-		putative oxidoreductase
FEOJADHP_00539	CDS	915	pgrR_1			HTH-type transcriptional regulator PgrR
FEOJADHP_00540	CDS	399				hypothetical protein
FEOJADHP_00541	CDS	1125	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
FEOJADHP_00542	CDS	984	ssuD_1	1.14.14.5		Alkanesulfonate monooxygenase
FEOJADHP_00543	CDS	306				hypothetical protein
FEOJADHP_00544	CDS	501				hypothetical protein
FEOJADHP_00545	CDS	1860				hypothetical protein
FEOJADHP_00546	CDS	2628	uvrA_1			UvrABC system protein A
FEOJADHP_00547	CDS	1866	nhaA			Na(+)/H(+) antiporter NhaA
FEOJADHP_00548	CDS	1020				Zinc-type alcohol dehydrogenase-like protein
FEOJADHP_00549	CDS	294				hypothetical protein
FEOJADHP_00550	CDS	990	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
FEOJADHP_00551	CDS	1092	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
FEOJADHP_00552	CDS	3018				hypothetical protein
FEOJADHP_00553	CDS	1470				hypothetical protein
FEOJADHP_00554	CDS	903				hypothetical protein
FEOJADHP_00555	CDS	2391				hypothetical protein
FEOJADHP_00556	CDS	285				hypothetical protein
FEOJADHP_00557	CDS	1161	intQ		COG0582	Putative defective protein IntQ
FEOJADHP_00558	CDS	234				hypothetical protein
FEOJADHP_00559	CDS	213				hypothetical protein
FEOJADHP_00560	CDS	3126				hypothetical protein
FEOJADHP_00561	CDS	2325				hypothetical protein
FEOJADHP_00562	CDS	270				hypothetical protein
FEOJADHP_00563	CDS	606				hypothetical protein
FEOJADHP_00564	CDS	264				hypothetical protein
FEOJADHP_00565	CDS	174				hypothetical protein
FEOJADHP_00566	CDS	1140	amiC_1			Aliphatic amidase expression-regulating protein
FEOJADHP_00567	CDS	603				hypothetical protein
FEOJADHP_00568	CDS	849	gsiD		COG1173	Glutathione transport system permease protein GsiD
FEOJADHP_00569	CDS	927	gsiC		COG0601	Glutathione transport system permease protein GsiC
FEOJADHP_00570	CDS	1608	hbpA		COG0747	Heme-binding protein A
FEOJADHP_00571	CDS	948	fmdA	3.5.1.49		Formamidase
FEOJADHP_00572	CDS	1737	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
FEOJADHP_00573	CDS	417				hypothetical protein
FEOJADHP_00574	CDS	483				hypothetical protein
FEOJADHP_00575	CDS	600				hypothetical protein
FEOJADHP_00576	CDS	972	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
FEOJADHP_00577	CDS	999	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
FEOJADHP_00578	CDS	1464	lysP		COG0833	Lysine-specific permease
FEOJADHP_00579	CDS	579	mneA			Putative manganese exporter
FEOJADHP_00580	CDS	444				hypothetical protein
FEOJADHP_00581	CDS	735				hypothetical protein
FEOJADHP_00582	CDS	246				hypothetical protein
FEOJADHP_00583	CDS	822	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
FEOJADHP_00584	CDS	2139	mcpU_1		COG0840	Methyl-accepting chemotaxis protein McpU
FEOJADHP_00585	CDS	615				hypothetical protein
FEOJADHP_00586	CDS	705	mgtC_1		COG1285	Protein MgtC
FEOJADHP_00587	CDS	264				hypothetical protein
FEOJADHP_00588	CDS	183				hypothetical protein
FEOJADHP_00589	CDS	1161				hypothetical protein
FEOJADHP_00590	CDS	279				hypothetical protein
FEOJADHP_00591	CDS	207				hypothetical protein
FEOJADHP_00592	CDS	588				hypothetical protein
FEOJADHP_00593	CDS	1524	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
FEOJADHP_00594	CDS	414				hypothetical protein
FEOJADHP_00595	CDS	291				hypothetical protein
FEOJADHP_00596	CDS	486				hypothetical protein
FEOJADHP_00597	CDS	474				hypothetical protein
FEOJADHP_00598	CDS	558	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
FEOJADHP_00599	CDS	639	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
FEOJADHP_00600	CDS	1284	uraA		COG2233	Uracil permease
FEOJADHP_00601	CDS	549				hypothetical protein
FEOJADHP_00602	CDS	516				hypothetical protein
FEOJADHP_00603	CDS	543				hypothetical protein
FEOJADHP_00604	CDS	789				hypothetical protein
FEOJADHP_00605	CDS	2373	caf1A		COG3188	F1 capsule-anchoring protein
FEOJADHP_00606	CDS	948				hypothetical protein
FEOJADHP_00607	CDS	1374	exuT_1			Hexuronate transporter
FEOJADHP_00608	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
FEOJADHP_00609	CDS	918				Epimerase family protein
FEOJADHP_00610	CDS	984		1.6.3.5	COG3380	Renalase
FEOJADHP_00611	CDS	957				hypothetical protein
FEOJADHP_00612	CDS	900				hypothetical protein
FEOJADHP_00613	CDS	1431	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
FEOJADHP_00614	CDS	522	pagL	3.1.1.77		Lipid A deacylase PagL
FEOJADHP_00615	CDS	798	murI	5.1.1.3	COG0796	Glutamate racemase
FEOJADHP_00616	CDS	759	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
FEOJADHP_00617	CDS	831	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
FEOJADHP_00618	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
FEOJADHP_00619	CDS	1269	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
FEOJADHP_00620	CDS	1728	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
FEOJADHP_00621	CDS	618	lolB		COG3017	Outer-membrane lipoprotein LolB
FEOJADHP_00622	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FEOJADHP_00623	tRNA	75				tRNA-Gln(ttg)
FEOJADHP_00624	CDS	942	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FEOJADHP_00625	CDS	615	rplY			50S ribosomal protein L25
FEOJADHP_00626	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FEOJADHP_00627	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
FEOJADHP_00628	CDS	1188	intS_1		COG0582	Prophage integrase IntS
FEOJADHP_00629	CDS	705				hypothetical protein
FEOJADHP_00630	CDS	576				hypothetical protein
FEOJADHP_00631	CDS	699				hypothetical protein
FEOJADHP_00632	CDS	1125				hypothetical protein
FEOJADHP_00633	CDS	993				hypothetical protein
FEOJADHP_00634	CDS	819				hypothetical protein
FEOJADHP_00635	CDS	249				hypothetical protein
FEOJADHP_00636	CDS	741	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
FEOJADHP_00637	CDS	1278	paeR7IM	2.1.1.72		Modification methylase PaeR7I
FEOJADHP_00638	CDS	405				hypothetical protein
FEOJADHP_00639	CDS	1224				hypothetical protein
FEOJADHP_00640	CDS	474				hypothetical protein
FEOJADHP_00641	CDS	2874				hypothetical protein
FEOJADHP_00642	CDS	531				hypothetical protein
FEOJADHP_00643	CDS	117				hypothetical protein
FEOJADHP_00644	CDS	606				hypothetical protein
FEOJADHP_00645	CDS	240				hypothetical protein
FEOJADHP_00646	CDS	189				hypothetical protein
FEOJADHP_00647	CDS	528				hypothetical protein
FEOJADHP_00648	CDS	1122				hypothetical protein
FEOJADHP_00649	CDS	312				hypothetical protein
FEOJADHP_00650	CDS	222				hypothetical protein
FEOJADHP_00651	CDS	639				hypothetical protein
FEOJADHP_00652	CDS	2967				Tn3 family transposase ISPa38
FEOJADHP_00653	CDS	291				hypothetical protein
FEOJADHP_00654	CDS	396				hypothetical protein
FEOJADHP_00655	CDS	327				hypothetical protein
FEOJADHP_00656	CDS	501				hypothetical protein
FEOJADHP_00657	CDS	372				hypothetical protein
FEOJADHP_00658	CDS	558	hin_1		COG1961	DNA-invertase hin
FEOJADHP_00659	CDS	1365				Tn3 family transposase TnAs1
FEOJADHP_00660	CDS	561	hin_2		COG1961	DNA-invertase hin
FEOJADHP_00661	CDS	945	chrB1			Protein ChrB
FEOJADHP_00662	CDS	1251	chrA			Chromate transport protein
FEOJADHP_00663	CDS	261				hypothetical protein
FEOJADHP_00664	CDS	162				hypothetical protein
FEOJADHP_00665	CDS	414	merA_1	1.16.1.1		Mercuric reductase
FEOJADHP_00666	CDS	525				hypothetical protein
FEOJADHP_00667	CDS	624				hypothetical protein
FEOJADHP_00668	CDS	597				hypothetical protein
FEOJADHP_00669	CDS	1065	ftsA_1			Cell division protein FtsA
FEOJADHP_00670	CDS	2472	mrcA		COG5009	Penicillin-binding protein 1A
FEOJADHP_00671	CDS	1269	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
FEOJADHP_00672	CDS	1440	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
FEOJADHP_00673	CDS	768				hypothetical protein
FEOJADHP_00674	CDS	216	rpmE		COG0254	50S ribosomal protein L31
FEOJADHP_00675	CDS	2220	priA	3.6.4.-	COG1198	Primosomal protein N'
FEOJADHP_00676	CDS	1764	argS	6.1.1.19		Arginine--tRNA ligase
FEOJADHP_00677	CDS	696	ftsN_1			Cell division protein FtsN
FEOJADHP_00678	CDS	534	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
FEOJADHP_00679	CDS	1344	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
FEOJADHP_00680	CDS	372				hypothetical protein
FEOJADHP_00681	CDS	1680	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
FEOJADHP_00682	CDS	858	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
FEOJADHP_00683	CDS	1683	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
FEOJADHP_00684	CDS	618				hypothetical protein
FEOJADHP_00685	CDS	930				hypothetical protein
FEOJADHP_00686	CDS	417				hypothetical protein
FEOJADHP_00687	CDS	276				hypothetical protein
FEOJADHP_00688	CDS	771	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
FEOJADHP_00689	CDS	627	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
FEOJADHP_00690	CDS	1602	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
FEOJADHP_00691	CDS	405	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
FEOJADHP_00692	CDS	336	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
FEOJADHP_00693	CDS	249	tatA		COG1826	Sec-independent protein translocase protein TatA
FEOJADHP_00694	CDS	426	tatB			Sec-independent protein translocase protein TatB
FEOJADHP_00695	CDS	804	tatC		COG0805	Sec-independent protein translocase protein TatC
FEOJADHP_00696	CDS	708				hypothetical protein
FEOJADHP_00697	CDS	1944	mcpQ_1		COG0840	Methyl-accepting chemotaxis protein McpQ
FEOJADHP_00698	CDS	462				hypothetical protein
FEOJADHP_00699	CDS	735	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
FEOJADHP_00700	CDS	963				hypothetical protein
FEOJADHP_00701	CDS	801	fliY_1		COG0834	L-cystine-binding protein FliY
FEOJADHP_00702	CDS	2586	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
FEOJADHP_00703	CDS	1578	mdoG		COG3131	Glucans biosynthesis protein G
FEOJADHP_00704	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
FEOJADHP_00705	CDS	972	pip	3.4.11.5		Proline iminopeptidase
FEOJADHP_00706	CDS	477				hypothetical protein
FEOJADHP_00707	CDS	900	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
FEOJADHP_00708	CDS	351	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FEOJADHP_00709	CDS	1251	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
FEOJADHP_00710	CDS	909				hypothetical protein
FEOJADHP_00711	CDS	882				hypothetical protein
FEOJADHP_00712	CDS	822				hypothetical protein
FEOJADHP_00713	CDS	819				hypothetical protein
FEOJADHP_00714	CDS	2238		2.7.8.-		Cardiolipin synthase
FEOJADHP_00715	CDS	2373				hypothetical protein
FEOJADHP_00716	CDS	801				hypothetical protein
FEOJADHP_00717	CDS	1209	hutI	3.5.2.7	COG1228	Imidazolonepropionase
FEOJADHP_00718	CDS	1533	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
FEOJADHP_00719	CDS	831	ousV		COG4175	Glycine betaine/choline transport system ATP-binding protein OusV
FEOJADHP_00720	CDS	852	opuAB_1		COG4176	Glycine betaine transport system permease protein OpuAB
FEOJADHP_00721	CDS	969				hypothetical protein
FEOJADHP_00722	CDS	1404	proY_1		COG1113	Proline-specific permease ProY
FEOJADHP_00723	CDS	1530	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
FEOJADHP_00724	CDS	1443				hypothetical protein
FEOJADHP_00725	CDS	1680	hutU	4.2.1.49	COG2987	Urocanate hydratase
FEOJADHP_00726	CDS	798				hypothetical protein
FEOJADHP_00727	CDS	939				hypothetical protein
FEOJADHP_00728	CDS	1023	ousX		COG2113	Glycine betaine-binding periplasmic protein OusX
FEOJADHP_00729	CDS	591	ves			Protein Ves
FEOJADHP_00730	CDS	753	nagR_1		COG2188	HTH-type transcriptional repressor NagR
FEOJADHP_00731	CDS	1362		3.5.4.32	COG0402	8-oxoguanine deaminase
FEOJADHP_00732	CDS	570	blc		COG3040	Outer membrane lipoprotein Blc
FEOJADHP_00733	CDS	258				hypothetical protein
FEOJADHP_00734	CDS	603				hypothetical protein
FEOJADHP_00735	CDS	1011	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
FEOJADHP_00736	CDS	531	gloA_1	4.4.1.5		Lactoylglutathione lyase
FEOJADHP_00737	CDS	1941	estA	3.1.1.1	COG3240	Esterase EstA
FEOJADHP_00738	CDS	1395				hypothetical protein
FEOJADHP_00739	CDS	3606				hypothetical protein
FEOJADHP_00740	CDS	585				hypothetical protein
FEOJADHP_00741	CDS	426	soxR_1		COG0789	Redox-sensitive transcriptional activator SoxR
FEOJADHP_00742	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA
FEOJADHP_00743	CDS	1455	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
FEOJADHP_00744	CDS	1410	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
FEOJADHP_00745	CDS	405				hypothetical protein
FEOJADHP_00746	CDS	2253				hypothetical protein
FEOJADHP_00747	CDS	522				hypothetical protein
FEOJADHP_00748	CDS	573				hypothetical protein
FEOJADHP_00749	CDS	1077	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
FEOJADHP_00750	CDS	1431	glnG		COG2204	DNA-binding transcriptional regulator NtrC
FEOJADHP_00751	CDS	351				hypothetical protein
FEOJADHP_00752	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FEOJADHP_00753	CDS	492	secB		COG1952	Protein-export protein SecB
FEOJADHP_00754	CDS	255	grxC		COG0695	Glutaredoxin 3
FEOJADHP_00755	CDS	420	yibN		COG0607	putative protein YibN
FEOJADHP_00756	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
