locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKAIPODG_00376	CDS	1758	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
IKAIPODG_00377	CDS	1770	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
IKAIPODG_00378	CDS	474				hypothetical protein
IKAIPODG_00379	CDS	753				hypothetical protein
IKAIPODG_00380	CDS	1965	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
IKAIPODG_00381	CDS	1491		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
IKAIPODG_00382	CDS	1185	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
IKAIPODG_00383	CDS	666				hypothetical protein
IKAIPODG_00384	CDS	1572	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
IKAIPODG_00385	CDS	210				hypothetical protein
IKAIPODG_00386	CDS	639		1.11.1.15	COG0450	Peroxiredoxin
IKAIPODG_00387	CDS	1002	ssuA_1			Putative aliphatic sulfonates-binding protein
IKAIPODG_00388	CDS	825	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
IKAIPODG_00389	CDS	750	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
IKAIPODG_00390	CDS	594	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
IKAIPODG_00391	CDS	972	ssuA_2			Putative aliphatic sulfonates-binding protein
IKAIPODG_00392	CDS	1149	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
IKAIPODG_00393	CDS	789	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
IKAIPODG_00394	CDS	825	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
IKAIPODG_00395	CDS	216				hypothetical protein
IKAIPODG_00396	CDS	339				hypothetical protein
IKAIPODG_00397	CDS	312				hypothetical protein
IKAIPODG_00398	CDS	372	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
IKAIPODG_00399	CDS	561	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
IKAIPODG_00400	CDS	705	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
IKAIPODG_00401	CDS	558				hypothetical protein
IKAIPODG_00402	CDS	453			COG0716	putative protein
IKAIPODG_00403	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
IKAIPODG_00404	CDS	390	cidA_1			Holin-like protein CidA
IKAIPODG_00405	CDS	687	yohK_1		COG1346	Inner membrane protein YohK
IKAIPODG_00406	CDS	780	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
IKAIPODG_00407	CDS	897	lip1	3.1.1.3		Lipase 1
IKAIPODG_00408	CDS	294				hypothetical protein
IKAIPODG_00409	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
IKAIPODG_00410	CDS	771	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
IKAIPODG_00411	CDS	345				hypothetical protein
IKAIPODG_00412	CDS	1407	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IKAIPODG_00413	CDS	807				hypothetical protein
IKAIPODG_00414	CDS	1758				hypothetical protein
IKAIPODG_00415	CDS	1371				putative protein
IKAIPODG_00416	CDS	2484	malT_3			HTH-type transcriptional regulator MalT
IKAIPODG_00417	CDS	813				hypothetical protein
IKAIPODG_00418	CDS	1026	ldh	1.4.1.9		Leucine dehydrogenase
IKAIPODG_00419	CDS	1098	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
IKAIPODG_00420	CDS	1002	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
IKAIPODG_00421	CDS	1113	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IKAIPODG_00422	CDS	399				hypothetical protein
IKAIPODG_00423	CDS	585				hypothetical protein
IKAIPODG_00424	CDS	267				hypothetical protein
IKAIPODG_00425	CDS	270				hypothetical protein
IKAIPODG_00426	CDS	219				hypothetical protein
IKAIPODG_00427	CDS	516	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
IKAIPODG_00428	CDS	987				hypothetical protein
IKAIPODG_00429	CDS	2676	btuB_2			Vitamin B12 transporter BtuB
IKAIPODG_00430	CDS	618	hasA			Hemophore HasA
IKAIPODG_00431	CDS	1791	prsD_1			Type I secretion system ATP-binding protein PrsD
IKAIPODG_00432	CDS	1332	prsE_1			Type I secretion system membrane fusion protein PrsE
IKAIPODG_00433	CDS	1356	tolC_1		COG1538	Outer membrane protein TolC
IKAIPODG_00434	CDS	288				hypothetical protein
IKAIPODG_00435	CDS	486	psiE			Protein PsiE
IKAIPODG_00436	CDS	972	mdtA_1			Multidrug resistance protein MdtA
IKAIPODG_00437	CDS	1173				hypothetical protein
IKAIPODG_00438	CDS	1134				hypothetical protein
IKAIPODG_00439	CDS	342				hypothetical protein
IKAIPODG_00440	CDS	927	cmpR_1			HTH-type transcriptional activator CmpR
IKAIPODG_00441	CDS	777	fpr_1	1.18.1.2	COG1018	Ferredoxin--NADP reductase
IKAIPODG_00442	CDS	537	nosL			Copper-binding lipoprotein NosL
IKAIPODG_00443	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
IKAIPODG_00444	CDS	915	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
IKAIPODG_00445	CDS	1287	nosD			putative ABC transporter binding protein NosD
IKAIPODG_00446	CDS	1911	nosZ	1.7.2.4		Nitrous-oxide reductase
IKAIPODG_00447	CDS	2148				hypothetical protein
IKAIPODG_00448	CDS	405				hypothetical protein
IKAIPODG_00449	CDS	303	lsrG_1	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
IKAIPODG_00450	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
IKAIPODG_00451	CDS	771	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
IKAIPODG_00452	CDS	366				hypothetical protein
IKAIPODG_00453	CDS	327				hypothetical protein
IKAIPODG_00454	CDS	837	phnC_1	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
IKAIPODG_00455	CDS	1005				hypothetical protein
IKAIPODG_00456	CDS	795	phnE_1		COG3639	Phosphate-import permease protein PhnE
IKAIPODG_00457	CDS	723	phnF		COG2188	putative transcriptional regulator PhnF
IKAIPODG_00458	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
IKAIPODG_00459	CDS	630	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
IKAIPODG_00460	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
IKAIPODG_00461	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
IKAIPODG_00462	CDS	816	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
IKAIPODG_00463	CDS	717	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
IKAIPODG_00464	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
IKAIPODG_00465	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
IKAIPODG_00466	CDS	771	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
IKAIPODG_00467	CDS	186				hypothetical protein
IKAIPODG_00468	CDS	147				hypothetical protein
IKAIPODG_00469	CDS	279				hypothetical protein
IKAIPODG_00470	CDS	519				hypothetical protein
IKAIPODG_00471	tRNA	77				tRNA-Arg(cct)
IKAIPODG_00472	CDS	1149				hypothetical protein
IKAIPODG_00473	CDS	2742				hypothetical protein
IKAIPODG_00474	tRNA	76				tRNA-Arg(cct)
IKAIPODG_00475	CDS	1254				hypothetical protein
IKAIPODG_00476	CDS	1041	amiE	3.5.1.4	COG0388	Aliphatic amidase
IKAIPODG_00477	CDS	1116	clpX_2			ATP-dependent Clp protease ATP-binding subunit ClpX
IKAIPODG_00478	CDS	1158	amiC_1			Aliphatic amidase expression-regulating protein
IKAIPODG_00479	CDS	591	amiR		COG3707	Aliphatic amidase regulator
IKAIPODG_00480	CDS	519	ureI			Acid-activated urea channel
IKAIPODG_00481	CDS	348				hypothetical protein
IKAIPODG_00482	CDS	1059	yiaV		COG1566	Inner membrane protein YiaV
IKAIPODG_00483	CDS	1029				hypothetical protein
IKAIPODG_00484	CDS	897				hypothetical protein
IKAIPODG_00485	CDS	1347	dsdA	4.3.1.18	COG3048	D-serine dehydratase
IKAIPODG_00486	CDS	1344	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
IKAIPODG_00487	CDS	1305	ycaD_1			putative MFS-type transporter YcaD
IKAIPODG_00488	tRNA	94				tRNA-Arg(acg)
IKAIPODG_00489	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
IKAIPODG_00490	CDS	471				hypothetical protein
IKAIPODG_00491	CDS	324				hypothetical protein
IKAIPODG_00492	CDS	738				hypothetical protein
IKAIPODG_00493	CDS	933	cheV		COG0784	Chemotaxis protein CheV
IKAIPODG_00494	CDS	825	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
IKAIPODG_00495	CDS	306				STAS-domain containing protein
IKAIPODG_00496	CDS	1716	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
IKAIPODG_00497	CDS	351				hypothetical protein
IKAIPODG_00498	CDS	2139	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
IKAIPODG_00499	CDS	1164				hypothetical protein
IKAIPODG_00500	CDS	1017				hypothetical protein
IKAIPODG_00501	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
IKAIPODG_00502	CDS	2052	cpoB_1			Cell division coordinator CpoB
IKAIPODG_00503	CDS	2187	bamA_1			Outer membrane protein assembly factor BamA
IKAIPODG_00504	CDS	291				hypothetical protein
IKAIPODG_00505	CDS	993	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
IKAIPODG_00506	CDS	1167	ydhP_1		COG2814	Inner membrane transport protein YdhP
IKAIPODG_00507	CDS	813				hypothetical protein
IKAIPODG_00508	CDS	240	acpP_1			Acyl carrier protein
IKAIPODG_00509	CDS	993	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
IKAIPODG_00510	CDS	426			COG3631	putative PhzA/B-like protein
IKAIPODG_00511	CDS	1257		1.14.-.-	COG2124	Cytochrome P450 107B1
IKAIPODG_00512	CDS	915				hypothetical protein
IKAIPODG_00513	CDS	1326				hypothetical protein
IKAIPODG_00514	CDS	1167	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
IKAIPODG_00515	CDS	7059	dhbF		COG1020	Dimodular nonribosomal peptide synthase
IKAIPODG_00516	CDS	606	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
IKAIPODG_00517	CDS	888				hypothetical protein
IKAIPODG_00518	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
IKAIPODG_00519	CDS	876				hypothetical protein
IKAIPODG_00520	CDS	813				hypothetical protein
IKAIPODG_00521	CDS	915	pcpR_1			PCP degradation transcriptional activation protein
IKAIPODG_00522	CDS	456				hypothetical protein
IKAIPODG_00523	CDS	2079	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
IKAIPODG_00524	CDS	501				hypothetical protein
IKAIPODG_00525	CDS	729				hypothetical protein
IKAIPODG_00526	CDS	771	phnE_2		COG3639	Phosphate-import permease protein PhnE
IKAIPODG_00527	CDS	834	phnE_3		COG3639	Phosphate-import permease protein PhnE
IKAIPODG_00528	CDS	804	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
IKAIPODG_00529	CDS	858	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
IKAIPODG_00530	CDS	891	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IKAIPODG_00531	CDS	2181			COG2200	putative signaling protein
IKAIPODG_00532	CDS	1656	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
IKAIPODG_00533	CDS	456				Putative universal stress protein
IKAIPODG_00534	CDS	2847	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
IKAIPODG_00535	CDS	309				hypothetical protein
IKAIPODG_00536	CDS	603				hypothetical protein
IKAIPODG_00537	CDS	162				hypothetical protein
IKAIPODG_00538	CDS	114				hypothetical protein
IKAIPODG_00539	CDS	1995	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
IKAIPODG_00540	CDS	204				hypothetical protein
IKAIPODG_00541	CDS	858	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IKAIPODG_00542	CDS	1176	pbuE_1		COG2814	Purine efflux pump PbuE
IKAIPODG_00543	CDS	471	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
IKAIPODG_00544	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
IKAIPODG_00545	CDS	1689	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IKAIPODG_00546	CDS	1689	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IKAIPODG_00547	CDS	210				hypothetical protein
IKAIPODG_00548	CDS	3981				hypothetical protein
IKAIPODG_00549	CDS	1431	phoA	3.1.3.1		Alkaline phosphatase H
IKAIPODG_00550	CDS	438	hit		COG0537	Protein hit
IKAIPODG_00551	CDS	2067	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
IKAIPODG_00552	CDS	816				hypothetical protein
IKAIPODG_00553	CDS	243				hypothetical protein
IKAIPODG_00554	CDS	1341				hypothetical protein
IKAIPODG_00555	CDS	414				hypothetical protein
IKAIPODG_00556	CDS	471				IS66 family transposase ISPpu30
IKAIPODG_00557	CDS	516				hypothetical protein
IKAIPODG_00558	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
IKAIPODG_00559	CDS	612	rpoE		COG1595	ECF RNA polymerase sigma-E factor
IKAIPODG_00560	CDS	240				hypothetical protein
IKAIPODG_00561	CDS	315				hypothetical protein
IKAIPODG_00562	CDS	855				hypothetical protein
IKAIPODG_00563	CDS	735				hypothetical protein
IKAIPODG_00564	CDS	591				hypothetical protein
IKAIPODG_00565	CDS	1317	oprO		COG3746	Porin O
IKAIPODG_00566	CDS	1323	oprP		COG3746	Porin P
IKAIPODG_00567	CDS	300				hypothetical protein
IKAIPODG_00568	CDS	813	actIII_1	1.3.1.-		Putative ketoacyl reductase
IKAIPODG_00569	CDS	423				hypothetical protein
IKAIPODG_00570	CDS	330				hypothetical protein
IKAIPODG_00571	CDS	288				hypothetical protein
IKAIPODG_00572	CDS	384				hypothetical protein
IKAIPODG_00573	CDS	4347	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
IKAIPODG_00574	CDS	3480	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
IKAIPODG_00575	CDS	570				hypothetical protein
IKAIPODG_00576	CDS	855	rhaR_1			HTH-type transcriptional activator RhaR
IKAIPODG_00577	CDS	2166	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
IKAIPODG_00578	CDS	1875	lplT			Lysophospholipid transporter LplT
IKAIPODG_00579	CDS	210	cspA_1		COG1278	Major cold shock protein CspA
IKAIPODG_00580	CDS	315	gdx_1		COG2076	Guanidinium exporter
IKAIPODG_00581	CDS	927	panS_1		COG0385	Pantothenate precursors transporter PanS
IKAIPODG_00582	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
IKAIPODG_00583	tRNA	76				tRNA-Val(tac)
IKAIPODG_00584	tRNA	77				tRNA-Asp(gtc)
IKAIPODG_00585	CDS	762	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
IKAIPODG_00586	CDS	432				hypothetical protein
IKAIPODG_00587	CDS	747				hypothetical protein
IKAIPODG_00588	CDS	312				hypothetical protein
IKAIPODG_00589	CDS	360				hypothetical protein
IKAIPODG_00590	CDS	480				hypothetical protein
IKAIPODG_00591	CDS	1749				hypothetical protein
IKAIPODG_00592	CDS	2130	prc	3.4.21.102	COG0793	Tail-specific protease
IKAIPODG_00593	CDS	963	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
IKAIPODG_00594	CDS	651		3.1.3.-	COG0560	putative phosphatase
IKAIPODG_00595	CDS	996	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
IKAIPODG_00596	CDS	798				hypothetical protein
IKAIPODG_00597	CDS	840				hypothetical protein
IKAIPODG_00598	CDS	810				hypothetical protein
IKAIPODG_00599	CDS	1059				hypothetical protein
IKAIPODG_00600	CDS	717	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
IKAIPODG_00601	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
IKAIPODG_00602	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
IKAIPODG_00603	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
IKAIPODG_00604	CDS	255	minE		COG0851	Cell division topological specificity factor
IKAIPODG_00605	CDS	816	minD		COG2894	Septum site-determining protein MinD
IKAIPODG_00606	CDS	792	minC		COG0850	Septum site-determining protein MinC
IKAIPODG_00607	CDS	939	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
IKAIPODG_00608	CDS	1170				hypothetical protein
IKAIPODG_00609	CDS	858				hypothetical protein
IKAIPODG_00610	CDS	804				hypothetical protein
IKAIPODG_00611	CDS	1362				hypothetical protein
IKAIPODG_00612	CDS	222				hypothetical protein
IKAIPODG_00613	CDS	858				hypothetical protein
IKAIPODG_00614	CDS	312	yjcH_1		COG3162	Inner membrane protein YjcH
IKAIPODG_00615	CDS	1656	actP_1		COG4147	Cation/acetate symporter ActP
IKAIPODG_00616	CDS	1800				hypothetical protein
IKAIPODG_00617	CDS	627	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
IKAIPODG_00618	CDS	159				hypothetical protein
IKAIPODG_00619	CDS	1125				hypothetical protein
IKAIPODG_00620	CDS	267				hypothetical protein
IKAIPODG_00621	CDS	1833		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IKAIPODG_00622	CDS	564	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IKAIPODG_00623	CDS	828	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
IKAIPODG_00624	CDS	930	yhaJ_1			HTH-type transcriptional regulator YhaJ
IKAIPODG_00625	CDS	318				hypothetical protein
IKAIPODG_00626	CDS	642	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
IKAIPODG_00627	CDS	900				hypothetical protein
IKAIPODG_00628	CDS	336	csaA		COG0073	putative chaperone CsaA
IKAIPODG_00629	CDS	765	rhaR_2			HTH-type transcriptional activator RhaR
IKAIPODG_00630	CDS	813	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
IKAIPODG_00631	CDS	1056	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
IKAIPODG_00632	CDS	1341				hypothetical protein
IKAIPODG_00633	CDS	318				hypothetical protein
IKAIPODG_00634	CDS	996	virS			HTH-type transcriptional regulator VirS
IKAIPODG_00635	CDS	645				hypothetical protein
IKAIPODG_00636	CDS	939				hypothetical protein
IKAIPODG_00637	CDS	795	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
IKAIPODG_00638	CDS	1146				hypothetical protein
IKAIPODG_00639	CDS	1455	trkI		COG0168	Trk system potassium uptake protein TrkI
IKAIPODG_00640	CDS	372				hypothetical protein
IKAIPODG_00641	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
IKAIPODG_00642	CDS	480				hypothetical protein
IKAIPODG_00643	CDS	1338	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IKAIPODG_00644	CDS	441				hypothetical protein
IKAIPODG_00645	CDS	678	cpxR		COG0745	Transcriptional regulatory protein CpxR
IKAIPODG_00646	CDS	360				hypothetical protein
IKAIPODG_00647	CDS	300	yciI		COG2350	Protein YciI
IKAIPODG_00648	CDS	588	yciB		COG2917	putative intracellular septation protein A
IKAIPODG_00649	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
IKAIPODG_00650	CDS	630	yciO		COG0009	putative protein YciO
IKAIPODG_00651	CDS	891	scpA			Segregation and condensation protein A
IKAIPODG_00652	CDS	999	scpB			Segregation and condensation protein B
IKAIPODG_00653	CDS	531				hypothetical protein
IKAIPODG_00654	CDS	213				hypothetical protein
IKAIPODG_00655	CDS	1005	epd_1	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
IKAIPODG_00656	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
IKAIPODG_00657	CDS	996	glk	2.7.1.2	COG0837	Glucokinase
IKAIPODG_00658	CDS	729	ompR_1			Transcriptional regulatory protein OmpR
IKAIPODG_00659	CDS	1449	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
IKAIPODG_00660	CDS	1263				putative sugar-binding periplasmic protein
IKAIPODG_00661	CDS	933	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
IKAIPODG_00662	CDS	846				hypothetical protein
IKAIPODG_00663	CDS	1161	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IKAIPODG_00664	CDS	177				hypothetical protein
IKAIPODG_00665	CDS	111				hypothetical protein
IKAIPODG_00666	CDS	1293				hypothetical protein
IKAIPODG_00667	CDS	1002	xerC_2			Tyrosine recombinase XerC
IKAIPODG_00668	tRNA	77				tRNA-Met(cat)
IKAIPODG_00669	CDS	864				hypothetical protein
IKAIPODG_00670	CDS	102				hypothetical protein
IKAIPODG_00671	CDS	768				hypothetical protein
IKAIPODG_00672	CDS	1893				hypothetical protein
IKAIPODG_00673	CDS	4473				hypothetical protein
IKAIPODG_00674	CDS	2784	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
IKAIPODG_00675	CDS	5274				hypothetical protein
IKAIPODG_00676	CDS	1101				hypothetical protein
IKAIPODG_00677	CDS	1212	intA		COG0582	Prophage integrase IntA
IKAIPODG_00678	CDS	213				hypothetical protein
IKAIPODG_00679	CDS	1023				hypothetical protein
IKAIPODG_00680	CDS	435	cueR_1		COG0789	HTH-type transcriptional regulator CueR
IKAIPODG_00681	CDS	837	zitB			Zinc transporter ZitB
IKAIPODG_00682	CDS	762				hypothetical protein
IKAIPODG_00683	CDS	1440	lnt_1	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
IKAIPODG_00684	CDS	522	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
IKAIPODG_00685	CDS	498				hypothetical protein
IKAIPODG_00686	CDS	147				hypothetical protein
IKAIPODG_00687	CDS	240				hypothetical protein
IKAIPODG_00688	CDS	543				hypothetical protein
IKAIPODG_00689	CDS	645				hypothetical protein
IKAIPODG_00690	CDS	417				hypothetical protein
IKAIPODG_00691	CDS	477				hypothetical protein
IKAIPODG_00692	CDS	270				hypothetical protein
IKAIPODG_00693	CDS	1575	lon_2	3.4.21.53		Lon protease
IKAIPODG_00694	CDS	738				hypothetical protein
IKAIPODG_00695	CDS	210				hypothetical protein
IKAIPODG_00696	CDS	2979	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
IKAIPODG_00697	CDS	2643				hypothetical protein
IKAIPODG_00698	CDS	1164				hypothetical protein
IKAIPODG_00699	CDS	1263				hypothetical protein
IKAIPODG_00700	CDS	1116				hypothetical protein
IKAIPODG_00701	CDS	1623				hypothetical protein
IKAIPODG_00702	CDS	699				hypothetical protein
IKAIPODG_00703	CDS	1194	intS		COG0582	Prophage integrase IntS
IKAIPODG_00704	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
IKAIPODG_00705	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IKAIPODG_00706	CDS	615	rplY			50S ribosomal protein L25
IKAIPODG_00707	tRNA	75				tRNA-Gln(ttg)
IKAIPODG_00708	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IKAIPODG_00709	CDS	618	lolB		COG3017	Outer-membrane lipoprotein LolB
IKAIPODG_00710	CDS	1728	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
IKAIPODG_00711	CDS	1269	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IKAIPODG_00712	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
IKAIPODG_00713	CDS	831	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
